City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,kalmunai,7.4167,81.8167,26.52,80,24,2.3,LK,1700749573
364,rongelap,11.1635,166.8941,27.98,73,31,9.39,MH,1700749573
365,taoudenni,22.6783,-3.9836,30.32,10,5,1.91,ML,1700749573
366,kismayo,-0.3582,42.5454,28.67,70,73,5.41,SO,1700749573
367,chipinge,-20.1883,32.6236,32.8,20,1,5.51,ZW,1700749573
368,kununurra,-15.7667,128.7333,24.99,88,55,0.0,AU,1700749574
369,yasnyy,51.0333,59.8742,-4.44,88,99,7.43,RU,1700749500
370,demba,-5.51,22.2667,20.82,93,100,0.91,CD,1700749301
371,rondonopolis,-16.4708,-54.6356,31.56,51,94,2.22,BR,1700749574
372,olyokminsk,60.3736,120.4264,-21.45,92,100,3.02,RU,1700749574
373,kindu,-2.95,25.95,25.69,95,47,1.42,CD,1700749574
374,tanout,14.9709,8.8879,32.8,11,58,3.8,NE,1700749574
375,kataysk,56.289,62.5841,-5.48,94,100,5.09,RU,1700749574
376,novyy urgal,51.0736,132.5642,-21.23,94,7,0.92,RU,1700749574
377,afaahiti,-17.75,-149.2833,23.93,84,90,8.72,PF,1700749574
378,manismata,-2.4667,111.0333,23.01,99,99,1.0,ID,1700749574
379,kayyerkan,69.3786,87.7439,-26.26,98,74,2.41,RU,1700749575
380,alexander city,32.944,-85.9539,6.88,81,0,3.09,US,1700749575
381,alesund,62.4723,6.1549,3.84,90,75,9.77,NO,1700749575
382,berdigestyakh,62.0989,126.6992,-28.03,96,100,3.2,RU,1700749575
383,laguna,38.421,-121.4238,14.45,87,0,0.0,US,1700749575
384,howrah,22.5892,88.3103,23.0,73,0,1.54,IN,1700749575
385,sudak,44.85,34.9667,5.22,80,100,2.58,UA,1700749363
386,tual,-5.6667,132.75,28.77,75,62,3.9,ID,1700749575
387,zouerate,22.7187,-12.4521,27.55,18,0,8.55,MR,1700749575
388,tadine,-21.55,167.8833,20.82,83,72,4.44,NC,1700749575
389,nantucket,41.2835,-70.0995,9.08,79,40,8.23,US,1700749377
390,centerville,39.6284,-84.1594,4.7,86,0,4.12,US,1700749576
391,holualoa,19.6228,-155.9522,21.91,96,20,1.54,US,1700749576
392,fisterra,42.9049,-9.2629,18.19,58,9,0.09,ES,1700749576
393,la peca,-5.6111,-78.435,22.53,84,100,0.83,PE,1700749576
394,puerto san jose,13.9256,-90.8244,25.33,71,9,1.79,GT,1700749576
395,labrador city,52.9463,-66.9114,-3.05,93,100,2.57,CA,1700749576
396,terra roxa,-23.8557,-50.0314,21.34,95,100,2.91,BR,1700749576
397,mejit,10.2753,170.8646,27.57,79,11,10.35,MH,1700749576
398,nuku'alofa,-21.1333,-175.2,22.19,94,75,1.03,TO,1700749576
399,mosjoen,65.836,13.1908,2.06,80,75,2.68,NO,1700749577
400,pekalongan,-6.8886,109.6753,25.56,80,100,1.67,ID,1700749577
401,dadeldhura,29.2984,80.5806,7.46,77,0,0.98,NP,1700749577
402,molochnoye,59.2917,39.6787,-8.71,88,100,4.47,RU,1700749577
403,moog,8.6011,124.4658,26.8,85,73,1.72,PH,1700749577
404,tortoli,39.9256,9.6572,14.9,88,40,21.61,IT,1700749577
405,kuytun,54.3419,101.5036,-19.69,95,13,2.34,RU,1700749577
406,al hufuf,25.3646,49.5653,23.19,35,0,4.12,SA,1700749476
407,port macquarie,-31.4333,152.9167,19.38,92,100,2.06,AU,1700749577
408,taree,-31.9,152.4667,19.48,95,100,0.37,AU,1700749577
409,bambanglipuro,-7.95,110.2833,26.17,89,91,3.88,ID,1700749578
410,rimouski,48.4488,-68.524,1.82,95,100,1.73,CA,1700749578
411,chinde,26.8418,88.0763,12.77,76,0,1.86,NP,1700749578
412,lulea,65.5842,22.1547,-4.96,93,100,1.54,SE,1700749578
413,chilaw,7.5758,79.7953,28.01,80,100,1.19,LK,1700749578
414,nuuk,64.1835,-51.7216,-2.66,63,75,1.54,GL,1700749545
415,novodvinsk,64.4165,40.8122,-12.34,92,25,3.8,RU,1700749578
416,veraval,20.9,70.3667,25.72,65,0,3.42,IN,1700749578
417,ulsteinvik,62.3432,5.8487,3.84,87,100,8.05,NO,1700749578
418,ha'il,27.5219,41.6907,24.01,57,0,4.12,SA,1700749510
419,murghob,38.1702,73.9667,-5.5,52,1,2.74,TJ,1700749579
420,pacific grove,36.6177,-121.9166,15.36,89,0,0.0,US,1700749579
421,stutterheim,-32.5708,27.424,25.18,56,55,5.15,ZA,1700749579
422,great falls,47.5002,-111.3008,-2.75,90,100,4.63,US,1700749579
423,yuzhno-kurilsk,44.0306,145.8556,9.65,65,75,5.54,RU,1700749579
424,shahrak,34.1074,64.3052,5.55,20,19,1.91,AF,1700749579
425,mocimboa,-11.3167,40.35,29.36,65,100,3.93,MZ,1700749579
426,nikolayevsk-on-amure,53.1406,140.73,-14.75,84,100,3.23,RU,1700749579
427,yarmouth,41.7057,-70.2286,9.08,81,20,11.62,US,1700749503
428,kosti,13.1629,32.6635,37.36,21,16,5.85,SD,1700749579
429,talara,-4.5772,-81.2719,25.42,65,0,10.29,PE,1700749580
430,barra,-11.0894,-43.1417,32.0,44,1,4.25,BR,1700749580
431,helena valley west central,46.6629,-112.0604,-0.44,84,100,4.63,US,1700749580
432,turpan,42.9333,89.1667,4.61,46,46,1.73,CN,1700749580
433,el fasher,13.6279,25.3494,33.34,18,53,2.14,SD,1700749478
434,mariinsk,56.2139,87.7472,-8.41,59,100,6.68,RU,1700749365
435,astoria,46.1879,-123.8313,4.92,94,0,0.0,US,1700749580
436,barkhan,29.8977,69.5256,17.92,32,0,0.93,PK,1700749580
437,pago pago,-14.2781,-170.7025,26.71,79,17,4.15,AS,1700749580
438,kidal,18.4411,1.4078,30.02,8,99,3.4,ML,1700749580
439,aljezur,37.3191,-8.8033,18.46,39,5,2.64,PT,1700749581
440,uturoa,-16.7333,-151.4333,26.13,84,56,8.83,PF,1700749581
441,pudozh,61.8099,36.5345,-7.25,89,100,4.47,RU,1700749581
442,waddan,29.1614,16.139,25.14,16,1,2.47,LY,1700749581
443,borzya,50.3833,116.5167,-25.6,96,11,0.87,RU,1700749581
444,shimoda,34.6667,138.95,16.72,71,0,8.92,JP,1700749581
445,ikang,4.7898,8.5316,28.85,73,69,2.58,NG,1700749581
446,mizan teferi,6.9833,35.5833,21.41,91,22,0.34,ET,1700749581
447,hobart,-42.8794,147.3294,12.92,86,8,1.54,AU,1700749581
448,pariaman,-0.619,100.12,25.03,89,100,0.83,ID,1700749581
449,al ghayzah,16.2079,52.176,27.63,61,73,4.91,YE,1700749582
450,dausa,26.8833,76.3333,19.14,25,0,1.48,IN,1700749582
451,tongchuanshi,35.0806,109.0897,1.72,31,0,1.45,CN,1700749582
452,quiberon,47.4841,-3.1196,12.83,88,100,1.34,FR,1700749582
453,concepcion de la sierra,-27.9831,-55.5203,25.91,75,99,4.86,AR,1700749582
454,bela,25.9333,81.9833,20.49,31,0,1.51,IN,1700749582
455,wanxian,30.8039,108.3897,18.63,74,53,0.46,CN,1700749582
456,naze,28.3667,129.4833,19.51,73,29,4.57,JP,1700749582
457,nyurba,63.2842,118.3319,-32.94,100,78,1.77,RU,1700749582
458,yamada,39.4667,141.95,14.34,73,8,3.44,JP,1700749582
459,port shepstone,-30.7414,30.455,24.23,85,26,2.45,ZA,1700749583
460,acapulco de juarez,16.8634,-99.8901,22.9,88,100,3.6,MX,1700749583
461,camacupa,-12.0167,17.4833,22.58,70,100,3.73,AO,1700749583
462,saint-joseph,-21.3667,55.6167,24.71,82,100,7.15,RE,1700749390
463,port lincoln,-34.7333,135.8667,15.0,86,100,4.5,AU,1700749583
464,sertanopolis,-23.0586,-51.0364,25.04,93,100,1.85,BR,1700749583
465,nabire,-3.3667,135.4833,25.2,93,100,1.7,ID,1700749583
466,warmbad,-28.45,18.7333,41.45,9,10,8.69,NA,1700749583
467,brookings,44.3114,-96.7984,-6.64,74,0,5.66,US,1700749583
468,sibolga,1.7427,98.7792,24.74,97,100,1.57,ID,1700749583
469,port-vila,-17.7338,168.3219,18.78,100,20,0.51,VU,1700749584
470,nizhniy odes,63.6445,54.856,-10.22,94,100,3.7,RU,1700749584
471,milan,45.4643,9.1895,14.72,59,0,1.54,IT,1700749002
472,goundam,16.4145,-3.6708,32.84,8,83,2.79,ML,1700749584
473,konanur,12.6264,76.0542,22.42,86,92,1.29,IN,1700749584
474,amga,60.8953,131.9608,-25.23,97,100,1.93,RU,1700749584
475,lensk,60.7253,114.9278,-20.06,94,100,4.49,RU,1700749584
476,changsha,28.2,112.9667,16.09,35,34,4.05,CN,1700749581
477,moapa valley,36.5805,-114.4703,11.49,33,100,0.39,US,1700749584
478,al bawiti,28.3492,28.8659,23.58,24,3,3.5,EG,1700749584
479,al jawf,29.5,38.75,22.76,45,5,4.01,SA,1700749585
480,huangmei,30.1924,116.025,11.71,36,0,6.18,CN,1700749585
481,arawa,-6.2132,155.5367,24.63,92,100,1.05,PG,1700749585
482,obo,5.3998,26.4869,26.13,75,91,1.62,CF,1700749585
483,silver springs,29.1044,-82.0206,13.43,79,85,2.38,US,1700749585
484,hilo,19.7297,-155.09,21.45,92,75,2.57,US,1700749585
485,sabang,5.8933,95.3214,27.82,75,100,3.29,ID,1700749585
486,lucenec,48.3325,19.6671,4.39,68,27,5.58,SK,1700749585
487,alpena,45.0617,-83.4327,4.14,80,40,3.09,US,1700749585
488,ataq,14.5377,46.8319,27.44,25,59,4.7,YE,1700749586
489,kittila,67.6647,24.8936,-9.66,85,75,1.54,FI,1700749586
490,sini,22.8,85.9667,21.7,44,0,0.77,IN,1700749586
491,kodinsk,58.6881,99.1844,-20.61,100,11,0.62,RU,1700749586
492,rudnyy,52.9594,63.1206,-6.87,87,100,9.09,KZ,1700749586
493,chaltyr,47.2848,39.4823,-2.3,47,100,3.58,RU,1700749586
494,nyagan,62.1406,65.3936,-5.28,94,100,4.28,RU,1700749586
495,ibiza,38.9088,1.433,16.9,53,0,6.69,ES,1700749332
496,quesnel,52.9999,-122.5029,-0.72,100,100,1.03,CA,1700749586
497,castillos,-34.1667,-53.8333,21.84,45,0,3.39,UY,1700749586
498,lompoc,34.6391,-120.4579,12.55,100,40,2.57,US,1700749587
499,winnipeg,49.8844,-97.147,-12.01,72,20,6.17,CA,1700749292
500,corn island,12.1694,-83.0418,27.99,79,96,7.95,NI,1700749587
501,leh,34.1667,77.5833,1.45,35,9,1.7,IN,1700749587
502,tymovskoye,50.8456,142.655,-9.71,94,100,4.58,RU,1700749587
503,izluchinsk,60.9794,76.9242,-7.99,76,100,9.15,RU,1700749587
504,coffeyville,37.0373,-95.6164,2.79,73,0,3.09,US,1700749301
505,medina,24.4686,39.6142,30.24,39,40,6.17,SA,1700749537
506,asaita,11.5636,41.4394,33.15,28,59,5.56,ET,1700749587
507,aasiaat,68.7098,-52.8699,-11.41,81,17,2.82,GL,1700749587
508,vieste,41.8825,16.175,15.05,83,100,4.82,IT,1700749587
509,liwale,-9.7667,37.9333,29.27,54,99,3.1,TZ,1700749588
510,littlefield,33.9173,-102.3249,5.32,39,46,3.37,US,1700749588
511,bongor,10.2806,15.3722,36.49,17,72,2.26,TD,1700749588
512,lethem,3.3803,-59.7968,33.67,44,44,5.27,GY,1700749588
513,boguchany,58.3814,97.4531,-17.3,94,19,0.45,RU,1700749588
514,anacapri,40.5558,14.2136,17.3,73,40,5.14,IT,1700749588
515,greymouth,-42.4667,171.2,10.34,79,81,4.48,NZ,1700749588
516,saint-pierre,-21.3393,55.4781,25.32,88,100,12.35,RE,1700749588
517,lusaka,-15.4067,28.2871,31.93,24,91,3.55,ZM,1700749157
518,arkhangel'sk,64.5401,40.5433,-12.15,92,8,4.15,RU,1700749520
519,cabo san lucas,22.8909,-109.9124,21.53,54,0,3.29,MX,1700749366
520,port saint john's,-31.6229,29.5448,25.11,79,53,3.91,ZA,1700749589
521,loreto,22.2667,-101.9667,9.23,82,97,0.48,MX,1700749589
522,srandakan,-7.9386,110.2506,26.18,89,90,3.57,ID,1700749589
523,yulinshi,38.2906,109.7494,-5.97,17,0,2.78,CN,1700749589
524,katsuura,35.1333,140.3,19.02,70,1,12.4,JP,1700749589
525,homer,59.6425,-151.5483,2.94,87,100,2.24,US,1700749589
526,sarykemer,43.0,71.5,6.71,63,100,3.67,KZ,1700749589
527,selibaby,15.159,-12.1829,35.03,8,93,3.02,MR,1700749589
528,sebastopol,44.6,33.5333,3.33,60,100,2.08,UA,1700749448
529,diamondhead,30.3946,-89.3639,9.31,81,0,2.57,US,1700749589
530,crane,31.3974,-102.3501,8.03,39,0,3.02,US,1700749590
531,launceston,-41.45,147.1667,13.8,88,40,0.0,AU,1700749590
532,mankato,44.1636,-93.9994,-2.25,83,0,7.2,US,1700749590
533,tafuna,-14.3358,-170.72,27.11,79,17,4.09,AS,1700749590
534,shasta lake,40.6804,-122.3708,14.4,84,0,3.22,US,1700749590
535,duku,11.2361,4.9073,36.34,18,21,2.16,NG,1700749590
536,petropolis,59.8944,30.2642,-1.92,90,100,4.0,RU,1700749491
537,kuala kangsar,4.7667,100.9333,27.25,98,78,0.74,MY,1700749590
538,harpswell center,43.8018,-69.9842,8.05,76,14,3.58,US,1700749590
539,kerikeri,-35.2268,173.9474,11.78,96,58,2.27,NZ,1700749590
540,linxia chengguanzhen,35.6003,103.2064,2.43,46,0,0.38,CN,1700749590
541,haridwar,29.9667,78.1667,16.44,57,0,2.04,IN,1700749591
542,las khorey,11.1595,48.1967,27.51,73,68,5.16,SO,1700749591
543,luganville,-15.5333,167.1667,24.91,82,100,3.59,VU,1700749319
544,khilok,51.3674,110.4676,-20.45,96,19,2.23,RU,1700749591
545,motygino,58.1831,94.7592,-20.34,99,89,1.12,RU,1700749591
546,minas de marcona,-15.2119,-75.1103,19.03,63,100,5.1,PE,1700749591
547,birjand,32.8663,59.2211,11.26,7,0,2.06,IR,1700749591
548,ta`u,-14.2336,-169.5144,26.62,76,24,4.53,AS,1700749591
549,campina verde,-19.5356,-49.4864,27.8,57,100,3.73,BR,1700749591
550,miramichi,47.0043,-65.4654,3.01,100,100,3.01,CA,1700749591
551,kangding,30.0513,101.9603,4.52,59,5,1.77,CN,1700749592
552,iranshahr,27.2025,60.6848,24.19,20,0,2.06,IR,1700749592
553,sterling,39.0062,-77.4286,9.19,62,20,4.63,US,1700749592
554,mandalgovi,45.7625,106.2708,-17.62,88,4,1.64,MN,1700749592
555,'ain el melh,34.8415,4.1638,10.07,80,99,13.56,DZ,1700749592
556,la passe,45.5549,-0.8967,10.55,81,99,2.69,FR,1700749592
557,annau,37.8876,58.516,12.72,58,4,1.03,TM,1700749592
558,souillac,-20.5167,57.5167,27.21,74,75,5.14,MU,1700749592
559,la gi,10.6667,107.7833,25.83,77,100,7.26,VN,1700749592
560,tura,25.5198,90.2201,18.21,90,0,1.52,IN,1700749593
561,saynshand,44.8824,110.1163,-18.01,77,0,0.81,MN,1700749593
562,watsa,3.0372,29.5355,25.99,69,57,2.5,CD,1700749593
563,miracema do tocantins,-9.5618,-48.3967,33.63,45,97,2.24,BR,1700749593
564,i-n-salah,27.1935,2.4607,21.1,19,0,5.03,DZ,1700749593
565,alaghsas,17.0187,8.0168,32.94,9,96,5.14,NE,1700749593
566,kostomuksha,64.571,30.5767,-4.98,91,100,8.05,RU,1700749519
567,buala,-8.145,159.5921,25.92,79,96,1.28,SB,1700749593
568,zhosaly,45.4878,64.0781,6.76,61,100,5.66,KZ,1700749593
569,wladyslawowo,54.7909,18.4009,9.75,86,100,15.94,PL,1700749362
570,corumba,-19.0092,-57.6533,30.84,70,40,3.6,BR,1700749462
571,yarovoye,52.9273,78.58,1.7,88,67,5.98,RU,1700749594
572,tirano,46.2154,10.1679,15.24,59,3,2.17,IT,1700749594
573,gassol,8.5333,10.4667,37.31,28,74,1.09,NG,1700749594
574,teotlaltzingo,19.2333,-98.4833,8.97,93,100,5.14,MX,1700749594
575,safi,32.1667,-8.8333,19.44,39,7,2.05,MA,1700749594
576,rawalpindi,33.6007,73.0679,16.24,71,75,0.68,PK,1700749444
577,port alberni,49.2413,-124.8028,6.91,94,3,0.89,CA,1700749594
578,aoulef,26.9667,1.0833,21.64,18,0,6.62,DZ,1700749594
